RBD,DV_RBD,NOM_RBD,RBD_A1,RBD_A2,COD_DEPE,COD_DEPE2,COD_REG_RBD,COD_PRO_RBD,COD_COM_RBD,NOM_COM_RBD,COD_DEPROV_RBD,NOM_DEPROV_RBD,RURAL_RBD,EFECTIVR,SUPERAR,INICIAR,MEJORAR,INTEGRAR,IGUALDR,CLUSTER,INDICER,SEL2018_25,SEL2018_35,SEL
557,6,ESCUELA DE SATURNO,,,1,1,4,41,4101,LA SERENA,41,ELQUI,2,"58,0884933922336","59,6804122282399","98,1",100,"96,25","95,9270510838538",421,"72,0057092174814",1,2,1
558,4,COLEGIO PUNTA DE TEATINOS,,,1,1,4,41,4101,LA SERENA,41,ELQUI,2,"43,3973760685912","60,7785173665586","73,3111111111111",100,41,"95,8241218887752",421,"62,6049874902124",2,2,3
560,6,COLEGIO QUEBRADA DE TALCA,,,1,1,4,41,4101,LA SERENA,41,ELQUI,2,"48,6004830755617","53,1086067538545","72,6444444444444",100,"82,4","96,4332345271008",421,"64,5465668916659",2,2,3
561,4,COLEGIO EL ROMERAL,,,1,1,4,41,4101,LA SERENA,41,ELQUI,2,"51,8336352173375","60,7785173665586","44,2",100,"18,5","88,9517601332168",422,"61,342817122359",2,2,3
562,2,COLEGIO CALETA SAN PEDRO,,,1,1,4,41,4101,LA SERENA,41,ELQUI,2,"39,7072043622408","62,4613519258914","91,17",100,"90,4166666666667","95,946178409963",421,"65,2800367368039",2,2,3
563,0,COLEGIO LA LAJA,,,1,1,4,41,4101,LA SERENA,41,ELQUI,2,"44,8093338258319","60,7125491630988","57,5555555555556",100,"56,6666666666667","88,6999986740545",422,"61,3796336561841",2,2,3
564,9,COLEGIO LA ESTRELLA,,,1,1,4,41,4101,LA SERENA,41,ELQUI,2,"49,4981389713043","60,3823205249941","72,3777777777778",100,"71,25","97,2281734971436",421,"66,5167260024192",2,2,3
565,7,COLEGIO ADVENTISTA LA SERENA,,,3,2,4,41,4101,LA SERENA,41,ELQUI,1,"54,9584026107248","58,783606074768","88,53",100,"58,75","96,3134959548971",431,"68,2322877769806",2,2,3
566,5,COLEGIO ISABEL RIQUELME,,,3,2,4,41,4101,LA SERENA,41,ELQUI,1,"49,8923495924185","64,667869127529","88,01","87,5","79,1666666666667","93,6498417167735",412,"68,1590712159264",1,2,1
567,3,COLEGIO SAN FRANCISCO COLL,,,3,2,4,41,4101,LA SERENA,41,ELQUI,1,"64,8792953454806","65,9107322255503","87,75",100,"77,0833333333333","97,590001158054",432,"75,0493112224205",1,2,1
568,1,COLEGIO SAN ANTONIO,,,3,2,4,41,4101,LA SERENA,41,ELQUI,1,"56,5565336027152","62,3100602616661","74,67",100,"88,5","23,3054427824612",431,"54,4051317184126",2,2,3
570,3,COLEGIO ELENA BETTINI,,,3,2,4,41,4101,LA SERENA,41,ELQUI,1,"59,0170906818805","61,9953059254874","95,97",100,100,"96,9426822758218",431,"73,2805993121131",1,2,1
571,1,ESC.ESPEC.LOS PENSAMIENTOS DE JUAN XXIII,,,3,2,4,41,4101,LA SERENA,41,ELQUI,1,,,"85,225",100,"70,5","98,0471953946955",451,"92,0253800649832",2,2,3
573,8,ESCUELA PARTICULAR TERESA VIDELA DE G,,,3,2,4,41,4101,LA SERENA,41,ELQUI,1,"60,8096138858451","59,4908462231325","82,8","87,5","91,4166666666667","71,5049463663898",431,"66,1769156141789",2,2,3
574,6,ESCUELA INDUSTRIAL SALESIANA SAN RAMON,,,3,2,4,41,4101,LA SERENA,41,ELQUI,1,"43,5597538114768","59,1408595318121","86,2909090909091",100,"68,6666666666667","47,6222477823039",432,"53,7642319700485",2,2,3
575,4,COLEGIO PROVIDENCIA,,,3,2,4,41,4101,LA SERENA,41,ELQUI,1,"44,3115167126134","60,4506811092219","82,9636363636363",100,85,"94,7931194121732",432,"65,4037563467454",2,2,3
578,9,LICEO IGNACIO CARRERA PINTO,,,1,1,4,41,4101,LA SERENA,41,ELQUI,1,"38,7571676479262","64,2462057436115",0,100,0,"86,2420096586376",432,"53,3023317628442",2,2,3
579,7,COLEGIO SEMINARIO CONCILIAR,,,3,2,4,41,4101,LA SERENA,41,ELQUI,1,"63,3847159061717","60,0888372759161",91,"87,5","63,8333333333333","97,6139397487603",431,"72,153952733934",2,1,2
580,0,COLEGIO GERONIMO RENDIC,,,4,3,4,41,4101,LA SERENA,41,ELQUI,1,"71,8607779612643","60,9593707449215",0,100,0,"71,9025755263292",431,"61,4756782700382",2,2,3
581,9,ESCUELA EXPERIMENTAL DE MUSICA JORGE PEÑA HEN,,,3,2,4,41,4101,LA SERENA,41,ELQUI,1,"55,6483374725726","61,7359005687913",0,100,0,"95,5606554941745",431,"60,8992812328318",2,2,3
582,7,COLEGIO ANDRES BELLO,,,4,3,4,41,4101,LA SERENA,41,ELQUI,1,"64,0538293582092","60,4448910113048",0,100,0,"94,7873459640569",431,"63,4777024577953",2,2,3
583,5,COLEGIO SAGRADOS CORAZONES,,,3,2,4,41,4101,LA SERENA,41,ELQUI,1,"69,2533769265415","61,3560739729199","91,84",100,"85,4166666666667","97,11090616673",431,"75,9490828652519",1,2,1
589,4,COLEGIO SANTO DOMINGO,,,3,2,4,41,4101,LA SERENA,41,ELQUI,1,"53,6061102375319","59,324648325722","96,17","87,5","93,3333333333333","97,0328632906412",431,"69,9792589096967",2,2,3
590,8,COLEGIO PARTICULAR SAN JOSE,,,4,3,4,41,4101,LA SERENA,41,ELQUI,1,"63,3250836771885","61,9289879953041",0,"87,5",0,"95,3390668462203",431,"63,4949923054134",2,2,3
594,0,COLEGIO FRANCISCO DE AGUIRRE,,,3,2,4,41,4101,LA SERENA,41,ELQUI,1,"49,0510553274794","51,544862379361",0,100,0,"91,2219300427881",411,"54,6502765468019",2,2,3
597,5,COLEGIO PEDRO PABLO MUÑOZ,,,2,1,4,41,4104,LA HIGUERA,41,ELQUI,1,"50,6606893881217","62,8618002078234","84,59","87,2354497354497","84,75","95,6178564129867",432,"68,4392965373617",2,1,2
598,3,ESCUELA DE PUNTA DE CHOROS,,,2,1,4,41,4104,LA HIGUERA,41,ELQUI,2,"38,2388981304226","60,7785173665586","64,65",100,"38,4","94,1707212242046",422,"59,6829358402178",2,2,3
599,1,ESCUELA JOSE SANTOS OSSA,,,2,1,4,41,4104,LA HIGUERA,41,ELQUI,2,"34,8608890215569","61,3256323668598","83,68",100,"58,5","96,5191772516351",422,"61,2497249960565",2,2,3
602,5,ESCUELA BASICA CARLOS CONDELL,,,2,1,4,41,4104,LA HIGUERA,41,ELQUI,2,"38,2670107488601","58,5288424679492","85,55",100,"77,3333333333333","96,6592722256268",422,"62,8115764244086",2,2,3
604,1,ESCUELA DE PUNTA COLORADA,,,2,1,4,41,4104,LA HIGUERA,41,ELQUI,2,"52,5256709669371","60,7785173665586","69,2333333333333",100,36,"92,5870219741139",422,"64,7756279547082",2,2,3
606,8,ESCUELA BASICA SAN ANDRES,,,2,1,4,41,4104,LA HIGUERA,41,ELQUI,2,"39,291269987309","60,7785173665586","62,9777777777778",100,"40,5","96,4548952145394",422,"60,5794983718061",2,2,3
608,4,ESCUELA DE LOS CHOROS,,,2,1,4,41,4104,LA HIGUERA,41,ELQUI,2,"38,1853118070287","60,7785173665586","69,5333333333333",100,"44,75","95,2340793004293",421,"60,5075476773315",2,2,3
609,2,INSTITUTO SUPERIOR DE COMERCIO DE COQUIMBO,,,6,5,4,41,4102,COQUIMBO,41,ELQUI,1,"47,6337956302771","62,5665691222608",100,100,100,"95,195341999956",432,"69,0861189774259",2,1,2
610,6,LICEO INDUSTRIAL JOSE TOMAS DE URMENETA,,,6,5,4,41,4102,COQUIMBO,41,ELQUI,1,"37,0508075113021","64,780316389605","81,5272727272727",100,"60,75","93,2717160578658",432,"62,296201264638",2,2,3
611,4,LICEO DIEGO PORTALES,,,6,5,4,41,4102,COQUIMBO,41,ELQUI,1,"37,4119436796895","61,9332730288544","80,7454545454545",100,"39,25","89,4232364043896",432,"59,6640748912573",2,2,3
612,2,ESCUELA GUILLERMO CERECEDA,,,6,5,4,41,4102,COQUIMBO,41,ELQUI,1,"44,303361957928","61,8227340419636","93,58",100,"72,4166666666667","92,5803360743958",412,"65,3059167258836",2,2,3
613,0,COLEGIO DE ARTES CLAUDIO ARRAU,,,6,5,4,41,4102,COQUIMBO,41,ELQUI,1,"42,7213601626341","62,6264342756986","80,67",100,"46,9166666666667","94,2992020201541",432,"63,2741626351375",2,2,3
614,9,ESCUELA PRESIDENTE ANIBAL PINTO,,,6,5,4,41,4102,COQUIMBO,41,ELQUI,1,"42,7151352220025","59,1173910954746","95,67",100,"95,8333333333333","95,5591981540445",412,"65,9123597994303",2,2,3
615,7,ESCUELA COQUIMBO,,,6,5,4,41,4102,COQUIMBO,41,ELQUI,1,"40,5055471101202","57,9270415538741",0,100,0,"89,600847987659",412,"52,9188106231142",2,2,3
616,5,ESCUELA CARDENAL JOSE MARIA CARO,,,6,5,4,41,4102,COQUIMBO,41,ELQUI,1,"45,0540717793268","60,166736721051","99,14",100,"88,3333333333333","97,2927637420123",412,"67,2861675301546",2,1,2
617,3,COLEGIO SANTA CECILIA,,,6,5,4,41,4102,COQUIMBO,41,ELQUI,1,"45,9290436425395","78,6874048331426",0,100,0,"93,8473867594574",412,"61,6726445881002",2,2,3
618,1,ESCUELA SANTO TOMAS DE AQUINO,,,6,5,4,41,4102,COQUIMBO,41,ELQUI,1,"38,1294922377577","65,8621976273549","89,6",100,"65,5","94,0224560019361",412,"63,8852677840557",2,2,3
620,3,ESCUELA JOSE ALFARO ALFARO,,,6,5,4,41,4102,COQUIMBO,41,ELQUI,1,"37,8704799694825","63,7324390529682",0,100,0,"94,1759769010137",412,"54,5758754417626",2,2,3
621,1,ESCUELA BASICA MARIO MUNOZ SILVA,,,6,5,4,41,4102,COQUIMBO,41,ELQUI,1,"41,4615078368551","58,9303694140858","95,54",100,"59,8333333333333","94,5820274172107",412,"63,3733740340335",2,2,3
623,8,CENTRO LABORAL JEAN PIAGET,,,6,5,4,41,4102,COQUIMBO,41,ELQUI,1,,,"94,425",100,99,"98,0471953946955",451,"97,6739513989832",1,2,1
624,6,ESCUELA DIFERENCIAL JUAN SANDOVAL C.,,,6,5,4,41,4102,COQUIMBO,41,ELQUI,1,,,"94,3125",100,"90,25","98,0471953946955",451,"96,4046657098582",1,2,1
625,4,ESCUELA TOMASA OLIVARES CAAMANO,,,6,5,4,41,4102,COQUIMBO,41,ELQUI,1,"48,4310844805651","70,8820969778275",100,100,100,"95,4096543132192",412,"71,756612360509",1,2,1
626,2,ESCUELA BASICA DAVID LEON TAPIA,,,6,5,4,41,4102,COQUIMBO,41,ELQUI,1,"43,1040031796244","66,1692589941684","96,89",100,"78,3333333333333","94,7500685881244",412,"67,0509554508822",2,2,3
628,9,ESCUELA DE PENUELAS,,,6,5,4,41,4102,COQUIMBO,41,ELQUI,1,"45,193222140188","59,2551750211548",0,100,0,"92,6466067567511",411,"55,6951946842782",2,2,3
629,7,COLEGIO PABLO NERUDA,,,6,5,4,41,4102,COQUIMBO,41,ELQUI,2,"45,1626642029864","58,3639608223996","91,3",100,"56,3333333333333","96,2394632270331",421,"64,5194433619908",2,2,3
630,0,COLEGIO LA HERRADURA,,,6,5,4,41,4102,COQUIMBO,41,ELQUI,1,"39,4857701588812","58,6922496182253",0,100,0,"93,2306107673204",412,"53,5542992206996",2,2,3
631,9,ESCUELA SAN RAFAEL,,,6,5,4,41,4102,COQUIMBO,41,ELQUI,1,"42,3992844644537","61,8000214851487","90,08",100,"80,8333333333333","97,3363118897957",412,"65,8521965501113",2,2,3
632,7,ESCUELA BASICA MANUEL DE SALAS,,,6,5,4,41,4102,COQUIMBO,41,ELQUI,1,"54,8715176870902","61,3256323668598","91,32",100,"85,8333333333333","97,0089092599455",412,"70,5864653107988",1,2,1
634,3,ESCUELA DE HUACHALALUME,,,6,5,4,41,4102,COQUIMBO,41,ELQUI,2,"47,6881343430916","60,7785173665586","83,8111111111111",100,"77,6","93,996272833978",422,"66,2504412597221",2,1,2
635,1,ESCUELA DE TOTORALILLO,,,6,5,4,41,4102,COQUIMBO,41,ELQUI,2,"47,3569434227192","60,3823205249941","79,4444444444444",100,"74,3333333333333","95,5689011667441",421,"65,9376104034215",2,2,3
637,8,ESCUELA LUCILA GODOY ALCAYAGA,,,6,5,4,41,4102,COQUIMBO,41,ELQUI,1,"38,5098920137051","56,3084494969311","99,5",100,92,"94,7802917988314",412,"63,4366900999545",2,2,3
638,6,ESCUELA DE CAMARONES,,,6,5,4,41,4102,COQUIMBO,41,ELQUI,2,"47,3569434227192","60,3823205249941",0,100,0,"91,0957261616185",421,"56,4701785689605",2,2,3
639,4,ESCUELA DE LAS BARRANCAS,,,6,5,4,41,4102,COQUIMBO,41,ELQUI,2,"50,2336165262979","60,7785173665586",0,"87,5",0,"95,2367282346087",421,"58,3065031889805",2,2,3
640,8,ESCUELA DE EL MOLLACO,,,6,5,4,41,4102,COQUIMBO,41,ELQUI,2,"44,8093338258319","60,7125491630988","63,7222222222222","87,5","39,6666666666667","90,7289035226675",422,"61,095992722879",2,2,3
641,6,ESCUELA DE LAS CARDAS,,,6,5,4,41,4102,COQUIMBO,41,ELQUI,2,"46,7023775718527","19,4977123175552",0,100,0,"96,778348199274",421,"46,0304757543412",2,2,3
642,4,ESCUELA DE EL PENON,,,6,5,4,41,4102,COQUIMBO,41,ELQUI,2,"43,9730518618772","54,8258669828245","91,05",100,"59,8333333333333","96,0083675369697",421,"63,1977794688854",2,2,3
643,2,ESCUELA DE TAMBILLOS,,,6,5,4,41,4102,COQUIMBO,41,ELQUI,2,"49,7480292470325","69,2274404918587","91,4666666666667",100,"74,8","95,4885319619734",421,"70,0259311907566",1,2,1
644,0,ESCUELA DE PUERTO ALDEA,,,6,5,4,41,4102,COQUIMBO,41,ELQUI,2,"53,0416014214941","60,7785173665586",0,100,0,"95,3170873812983",421,"59,6131366124749",2,2,3
645,9,ESCUELA DE EL TANGUE,,,6,5,4,41,4102,COQUIMBO,41,ELQUI,2,"47,3569434227192","60,3823205249941","64,4222222222222",100,33,"98,8912693988574",421,"63,7005314144864",2,2,3
646,7,COLEGIO BERNARDO O´HIGGINS,,,3,2,4,41,4102,COQUIMBO,41,ELQUI,1,"46,4624203960268","60,5633982425299",0,100,0,"94,7192053199708",432,"56,9870722248319",2,2,3
647,5,COLEGIO MANUEL MONTT,,,3,2,4,41,4102,COQUIMBO,41,ELQUI,1,"45,4037932758082","61,8352934319836","88,07","87,5","79,3333333333333","93,6477788465504",432,"65,7166636859122",2,2,3
648,3,COLEGIO SANTA MARTA,,,3,2,4,41,4102,COQUIMBO,41,ELQUI,1,"63,7543856546915","64,0401424946059",100,100,"99,1666666666667","97,9497576681349",431,"76,0276426110485",1,2,1
649,1,COLEGIO PARTICULAR GABRIELA MISTRAL,,,3,2,4,41,4102,COQUIMBO,41,ELQUI,1,"57,1078056264571","64,102390382334","95,48",100,"73,9166666666667","97,4430806879254",432,"71,9406684735196",1,2,1
650,5,ESCUELA PARTICULAR METODISTA,,,3,2,4,41,4102,COQUIMBO,41,ELQUI,1,"47,1743812927942","64,7685976337425",0,100,0,"96,752039295687",412,"58,8751770608329",2,2,3
655,6,COLEGIO PARTICULAR SAN IGNACIO,,,3,2,4,41,4102,COQUIMBO,41,ELQUI,1,"51,8300563528036","66,3221545515009","91,12",100,"72,8333333333333","96,6503118908437",411,"70,1192594076099",2,1,2
656,4,LICEO PEDRO REGALADO S. VIDELA O.,,,6,5,4,41,4103,ANDACOLLO,41,ELQUI,1,"39,4510502981615","62,5665691222608","89,1909090909091",100,70,"94,8771631717269",432,"63,8399584077873",2,2,3
657,2,ESCUELA LUIS CRUZ MARTINEZ,,,6,5,4,41,4103,ANDACOLLO,41,ELQUI,1,"40,1318659181052","59,0213806054143",0,100,0,"95,9565003032089",412,"54,4852070259209",2,2,3
658,0,ESCUELA PATRICIO LYNCH,,,6,5,4,41,4103,ANDACOLLO,41,ELQUI,2,"45,6957150139108","63,4331453112967","89,92",100,"63,6666666666667","97,0170120338486",421,"66,5909712230901",2,2,3
659,9,ESCUELA PADRE BLAS HERNANDEZ SANCHEZ,,,6,5,4,41,4103,ANDACOLLO,41,ELQUI,2,"47,3569434227192","60,3823205249941","66,0666666666667",100,"34,6666666666667","92,9820072040529",421,"62,5824937316294",2,2,3
661,0,ESCUELA LUIS AMENABAR OSSA,,,6,5,4,41,4103,ANDACOLLO,41,ELQUI,2,"74,4156972667577","60,7785173665586",0,100,0,"97,5592759275292",422,"68,0148335553932",1,2,1
662,9,ESCUELA DE MAITENCILLO,,,6,5,4,41,4103,ANDACOLLO,41,ELQUI,2,"44,8093338258319","60,7125491630988","80,8333333333333","87,5","45,6666666666667","96,5340962280669",422,"63,6998017847335",2,2,3
664,5,COLEGIO PARROQUIAL DE ANDACOLLO,,,3,2,4,41,4103,ANDACOLLO,41,ELQUI,1,"56,1493929723483","62,9273613827072","91,6","87,5","94,5833333333333","97,6363549492973",432,"71,8501013424389",1,2,1
665,3,LICEO CARLOS ROBERTO MONDACA CORTES,,,2,1,4,41,4106,VICUÑA,41,ELQUI,1,"34,5321565355114","56,8292190211291",0,"87,5",0,"89,1244973925132",432,"50,0464686704083",2,2,3
666,1,ESCUELA BASICA LUCILA GODOY ALCAYAGA,,,2,1,4,41,4106,VICUÑA,41,ELQUI,1,"39,1073024962529","61,9277789224132",0,100,0,"93,4044743805073",412,"54,3584643856009",2,2,3
668,8,ESCUELA EDMUNDO VIDAL CARDENAS,,,2,1,4,41,4106,VICUÑA,41,ELQUI,1,"52,9099972559452","59,7151903818293",100,100,100,"95,1190929134492",432,"70,2231527325707",1,2,1
669,6,ESCUELA NEFTALI REYES,,,2,1,4,41,4106,VICUÑA,41,ELQUI,1,"46,0412061392647","72,8034938723892","67,81",100,"42,3333333333333","95,3829644625306",412,"66,5897434042203",2,2,3
671,8,ESCUELA RIOS DE ELQUI,,,2,1,4,41,4106,VICUÑA,41,ELQUI,1,"41,5368411371948","61,3256323668598","91,5",100,"71,1666666666667","97,4776055497108",412,"65,0332148377525",2,2,3
672,6,ESCUELA DE DIAGUITAS JUAN TORRES M.,,,2,1,4,41,4106,VICUÑA,41,ELQUI,1,"45,7862841144051","64,5899890289075","93,4",100,"70,4166666666667","97,2364430608932",412,"67,5429728571538",2,1,2
673,4,ESCUELA JOSE ABELARDO NUNEZ,,,2,1,4,41,4106,VICUÑA,41,ELQUI,1,"29,6495921108487","56,6215922716369",0,100,0,"94,9275899259549",412,"49,7084647007824",2,2,3
674,2,ESCUELA DE VINITA ALTA,,,2,1,4,41,4106,VICUÑA,41,ELQUI,2,"44,8093338258319","60,7125491630988",68,100,56,"97,2281734971436",422,"63,8491654505971",2,2,3
676,9,ESCUELA DE SAN CARLOS,,,2,1,4,41,4106,VICUÑA,41,ELQUI,2,"47,2229110932519","60,7785173665586","92,3222222222222",100,"96,75","96,4573770045554",422,"68,0879182414751",1,2,1
678,5,ESCUELA AMELIA BARAHONA MUJICA,,,2,1,4,41,4106,VICUÑA,41,ELQUI,2,"47,9220034943161","67,717356266087","71,02",100,"34,2","95,3206826745306",421,"65,6337512357981",2,2,3
680,7,ESCUELA FEDERICO BARNES PAYNE,,,2,1,4,41,4106,VICUÑA,41,ELQUI,1,"36,6970332868904","82,4746647140334","92,95","87,5","61,25","94,3470681773956",412,"67,8166634351058",2,1,2
681,5,ESCUELA DE EL ARENAL,,,2,1,4,41,4106,VICUÑA,41,ELQUI,2,"26,702386836097","61,1900012452449",0,100,0,"92,3029235857906",422,"49,3197266668984",2,2,3
682,3,ESCUELA DAGOBERTO CAMPOS NUNEZ,,,2,1,4,41,4106,VICUÑA,41,ELQUI,1,"44,1910397304547","63,8488325447372","77,57",100,"37,75","95,5722716144087",412,"63,7959575679646",2,2,3
683,1,ESCUELA DE LA CALERA,,,2,1,4,41,4106,VICUÑA,41,ELQUI,2,"38,066237537846","60,3823205249941",0,"87,5",0,"92,4907832786791",421,"53,0895299573108",2,2,3
686,6,ESCUELA BÁSICA MARIO AQUILES RODRIGUEZ,,,2,1,4,41,4105,PAIGUANO,41,ELQUI,2,"42,5481488704408","60,7785173665586",0,75,0,"94,9543399810496",421,"55,1507547405304",2,2,3
687,4,ESCUELA DE HUANTA,,,2,1,4,41,4106,VICUÑA,41,ELQUI,2,"47,3569434227192","60,3823205249941","67,8666666666666",100,"29,3333333333333","95,3712392187219",421,"62,9494581081899",2,2,3
688,2,ESCUELA DE CHAPILCA,,,2,1,4,41,4106,VICUÑA,41,ELQUI,2,"26,7475881120827","60,7785173665586","75,6222222222222","87,5","57,5","97,0340196744771",421,"57,4244101258253",2,2,3
689,0,ESCUELA DE VARILLAR,,,2,1,4,41,4106,VICUÑA,41,ELQUI,2,"63,9214113796069","60,3823205249941","66,4","87,5",54,"91,6949377860649",421,"69,1648582703872",2,1,2
690,4,COLEGIO ANTONIO VARAS,,,3,2,4,41,4106,VICUÑA,41,ELQUI,1,"57,1518013124107","56,1139021766535","86,46",100,"94,5833333333333","95,6704639760197",432,"69,822327836446",1,2,1
691,2,ESCUELA MUNICIPAL CIELO CLARO--PAIHUANO,,,2,1,4,41,4105,PAIGUANO,41,ELQUI,1,"37,582490053133","63,7258946183655","70,97","87,5","26,3333333333333","96,7588263923369",412,"60,3605802857823",2,2,3
692,0,ESCUELA JERONIMO GODOY VILLANUEVA,,,2,1,4,41,4105,PAIGUANO,41,ELQUI,1,"40,66350800848","66,1388281097777",0,"87,5",0,"96,5099298550323",412,"56,5465544019825",2,2,3
693,9,ESCUELA MUNICIPAL QUEBRADA DE PAIHUANO,,,2,1,4,41,4105,PAIGUANO,41,ELQUI,2,"38,6441255359194","60,7785173665586","92,7222222222222",100,"86,4","99,1847569109246",422,"65,0202911646633",2,2,3
694,7,ESCUELA GABRIELA MISTRAL,,,2,1,4,41,4105,PAIGUANO,41,ELQUI,2,"36,4126268548065","57,3113219965038",0,100,0,"96,7709428605491",422,"52,8094495246202",2,2,3
695,5,ESCUELA MUNICIPAL TRES CRUCES,,,2,1,4,41,4105,PAIGUANO,41,ELQUI,2,"44,8093338258319","60,7125491630988",0,75,0,"99,2723955430002",422,"56,9188943006855",2,2,3
696,3,ESCUELA MUNICIPAL LA ORTIGA,,,2,1,4,41,4105,PAIGUANO,41,ELQUI,2,"59,1159554435937","60,7785173665586","89,1888888888889",100,"71,25","94,9542047643743",421,"70,6946467582618",1,2,1
697,1,ESCUELA MUNICIPAL ALCOHUAZ,,,2,1,4,41,4105,PAIGUANO,41,ELQUI,2,"43,76229791325","60,7785173665586","79,5",100,"82,4","95,1445706427844",421,"65,0318406319515",2,2,3
699,8,ESCUELA MARIA ISABEL PERALTA P.,,,2,1,4,41,4105,PAIGUANO,41,ELQUI,2,"34,9930066307657","60,7785173665586","91,8555555555556",75,"74,6","96,1454655026942",421,"61,8587330599458",2,2,3
701,3,LICEO ESTELA AVILA DE PERRY,,,2,1,4,43,4301,OVALLE,42,LIMARÍ,1,"30,003641662025","62,5665691222608","89,28",100,"61,6666666666667","90,0326476283229",432,"58,8673025807467",2,2,3
704,8,LICEO ALEJANDRO ALVAREZ JOFRE,,,2,1,4,43,4301,OVALLE,42,LIMARÍ,1,"61,5772617378499","56,8808701579136","94,91","87,5","91,25","96,0831877776368",432,"71,8556317983004",1,2,1
705,6,LICEO POLITECNICO DE OVALLE,,,2,1,4,43,4301,OVALLE,42,LIMARÍ,1,"48,2965512877056","63,8361019300841","99,2181818181818",100,"94,1666666666667","96,4582026594118",432,"69,6260613443695",2,1,2
706,4,COLEGIO FRAY JORGE,,,2,1,4,43,4301,OVALLE,42,LIMARÍ,1,"42,3760898514815","58,7800290431798","86,65",100,"57,5","94,8364720132469",412,"63,0755852200528",2,2,3
707,2,ESCUELA BASICA HELENE LANG,,,2,1,4,43,4301,OVALLE,42,LIMARÍ,1,"47,3031075291189","64,7555558261465","95,67",100,95,"95,5514391804939",412,"69,1452220368037",1,2,1
708,0,ESCUELA ANTONIO TIRADO LANAS,,,2,1,4,43,4301,OVALLE,42,LIMARÍ,1,"40,2406409207583","56,4249575464107","90,86",100,"97,5","95,1632232412354",412,"63,9505343667473",2,2,3
709,9,ESCUELA BASICA OSCAR ARAYA MOLINA,,,2,1,4,43,4301,OVALLE,42,LIMARÍ,1,"42,8650945295913","65,5709475448041","92,6",100,"89,25","92,7191732519538",412,"66,6366684039238",2,2,3
710,2,ESCUELA BASICA JOSE TOMAS OVALLE B.,,,2,1,4,43,4301,OVALLE,42,LIMARÍ,1,"42,4632422607545","67,225374384831","94,38",100,"83,5","96,3366777268007",412,"67,566373564128",2,1,2
711,0,ESCUELA GUARDIAMARINA ERNESTO RIQUELME V,,,2,1,4,43,4301,OVALLE,42,LIMARÍ,1,"43,9160065897704","65,0700414792087","92,14",100,"70,1666666666667","94,2036862977732",412,"66,2300783712369",2,2,3
712,9,ESCUELA BÁSICA ARTURO ALESSANDRI PALMA,,,2,1,4,43,4301,OVALLE,42,LIMARÍ,1,"51,2951672402428","57,5685520146044",100,100,100,"96,6265284462083",412,"69,3562427011449",1,2,1
713,7,ESCUELA ARTURO VILLALON SIEULANNE,,,2,1,4,43,4301,OVALLE,42,LIMARÍ,1,"50,5786798343539","61,0419481658778","92,64",100,"77,25","96,2626826606706",412,"68,4045472105043",1,2,1
714,5,ESCUELA BASICA VISTA HERMOSA,,,2,1,4,43,4301,OVALLE,42,LIMARÍ,1,"43,4233153601721","55,977953695927","91,28",100,"89,1666666666667","95,1632898144542",412,"64,6115108106365",2,2,3
715,3,ESCUELA BASICA BERNARDO O¦HIGGINS RIQUELME,,,2,1,4,43,4301,OVALLE,42,LIMARÍ,1,"47,9950616254284","67,2909539905005","89,65",100,"90,3333333333333","95,0065420706613",412,"69,3967458409608",1,2,1
716,1,ESC.PADRE JOSEPH BENEDIKT STEGMEIER,,,2,1,4,43,4301,OVALLE,42,LIMARÍ,1,"40,9836365616191","61,3256323668598","93,72",100,"75,1666666666667","96,2054703207469",412,"64,8818593944175",2,2,3
718,8,ESCUELA MARCOS MACUADA OGALDE,,,2,1,4,43,4301,OVALLE,42,LIMARÍ,1,"40,8316966760804","54,8451080784727",100,100,"88,75","97,8668450311752",412,"64,4325639389806",2,2,3
719,6,COLEGIO YUNGAY,,,2,1,4,43,4301,OVALLE,42,LIMARÍ,1,,,"77,775",100,"90,5","98,0471953946955",451,"93,6053800184832",2,1,2
721,8,ESCUELA BASICA FLORENCIO ESPINOZA LOPEZ,,,2,1,4,43,4301,OVALLE,42,LIMARÍ,1,"44,1502454436009","65,1743759399768","93,64",100,"71,1666666666667","96,1649677684071",412,"66,9174423197087",2,2,3
722,6,ESC. HEBERTO VELAZQUEZ VELAZQUEZ,,,2,1,4,43,4301,OVALLE,42,LIMARÍ,1,"50,2986714561411","62,2857372674621","90,72",100,"92,0833333333333","95,9805050314468",412,"69,2135926472466",1,2,1
723,4,ESCUELA VILLORRIO EL TALHUEN,,,2,1,4,43,4301,OVALLE,42,LIMARÍ,2,"36,2920872718716","60,7785173665586","80,1222222222222",100,"62,25","92,2061772674722",421,"60,6512494854061",2,2,3
724,2,ESCUELA BASICA CALETA EL MAITEN,,,2,1,4,43,4301,OVALLE,42,LIMARÍ,2,"48,6923535785479","60,3823205249941","65,2333333333333",100,44,"89,9572248403209",421,"62,8278100359317",2,2,3
725,0,ESCUELA EL CRISOL,,,2,1,4,43,4301,OVALLE,42,LIMARÍ,2,"50,7847760640637","65,0021625393181","92,98",100,"77,25","95,0277436313241",422,"69,3383762536039",1,2,1
